"sumexp","cor","gene"
10874.7213098479,-0.355618900144907,"LEF1"
11878.6811109022,-0.352212303849183,"BACH2"
11185.7110344753,-0.317897468242389,"PDE3B"
8962.42700090574,-0.313854323290981,"TXK"
8353.47854116754,-0.286942903365234,"NELL2"
3.11920481312758,-0.272358632311679,"AL008638.1"
13.8730725762279,-0.270666874546962,"LINC01865"
8.1286453874633,-0.263607188920533,"MARK1"
3175.43606259192,-0.261251592202285,"NRCAM"
1713.43350981852,-0.249916580962796,"ROBO1"
11.7331652545284,-0.248232534811908,"AL162414.1"
2905.9126672225,-0.247179613418166,"PTPRK"
12277.8647249314,-0.244788920106188,"CAMK4"
12.051752938068,-0.241494110478454,"SPIC"
4139.12997549621,-0.240408242569156,"IGF1R"
14.2418989867189,-0.239488588757547,"ERG"
7441.4145437807,-0.236910341165577,"ABLIM1"
4999.95148297824,-0.236833317056349,"FHIT"
4.66689426052176,-0.234504622176955,"CDH9"
786.433343382516,-0.232071086605608,"LY86-AS1"
3.0859236863406,-0.227095398029744,"SYT17"
7.20888843699041,-0.226798803569123,"IGLC7"
5013.12790165948,-0.226403072794631,"RASGRF2"
9.61834762759527,-0.225935748418847,"IL31RA"
10.0177944435614,-0.22332922078474,"LINC02160"
976.539033547289,-0.220230627497673,"CACHD1"
2507.95014094942,-0.215447813342115,"AK5"
13.0286999902625,-0.213863994777435,"CLEC9A"
1295.45103433219,-0.21369278361877,"AL163932.1"
3334.97771682338,-0.21241828432385,"SNED1"
8.40311756694661,-0.210799762210731,"BUB1B"
5.37965012404133,-0.21019640440331,"KIF18B"
62.2274697100574,-0.20800828926885,"CASC9"
5.02874450015422,-0.207484066367886,"LINC01515"
15.6936001100253,-0.206080514729526,"AL022318.5"
12049.751518612,-0.205481699971774,"IL7R"
26.551180494844,-0.204165185146951,"LINC02785"
6927.4703802055,-0.202124240727793,"NR3C2"
1801.20412472138,-0.202006397282856,"SLC16A10"
9.02405410053582,-0.199035361803301,"IGLV1-40"
4.71659784437021,-0.1970738332562,"AC109630.1"
50.5455188036636,-0.195149981771849,"COL26A1"
12.8542705307819,-0.194988672383509,"CDK1"
779.693010999335,-0.193593265722836,"HPGD"
7.2917633614243,-0.192955776915376,"CCNB2"
15.1295544222274,-0.191635253714277,"NTNG1"
17.8853290305597,-0.191272744791611,"CDC45"
16.5809757655272,-0.190995507247149,"GBP7"
69.7154652131291,-0.188656982577043,"AC002383.1"
42.2673744895694,-0.188584673027954,"AC012668.3"
2.02364179424095,-0.187876690028963,"FAM124A"
11300.1652612227,-0.187521391554457,"LTB"
1147.87467495201,-0.183856541179395,"TPST1"
5.11691720085809,-0.182756203354941,"CRYM"
12.4217895137492,-0.182581415894155,"HMHB1"
184.488083203197,-0.182564063287806,"AC005580.1"
2753.82200652298,-0.181633898523891,"JAML"
1516.65535960813,-0.181556710677577,"DLG2"
24.0266066407479,-0.180525963601564,"TPD52L1"
485.436230154863,-0.18025023961939,"AL359636.2"
7206.58850753216,-0.179598305055613,"APBA2"
1.58653887552489,-0.179595512769104,"AC009063.2"
25.89541656971,-0.17925982300977,"ENHO"
3665.69748518786,-0.179186509862922,"RNF157"
4.36703285025864,-0.178948569607979,"AC060234.3"
3.22444586133103,-0.178514847706764,"ADAD1"
7155.14798969716,-0.177477726721493,"MLLT3"
1070.42671804052,-0.177409916230921,"LRRC7"
1380.83943102917,-0.177394739500306,"AL590006.1"
7.33689201492042,-0.177392629920145,"AC006213.1"
14.9477596552046,-0.177185406112246,"COBLL1"
12.68582459163,-0.176205383286898,"CD34"
9.75520839274484,-0.1747649910627,"LINC00407"
-11.1222038050669,-0.171428528416535,"PF4"
3659.28372631005,-0.16937932701582,"PRKN"
259.570067372903,-0.1691959264508,"AC010148.1"
246.870122435638,-0.166857948006138,"MYB"
1746.63421922887,-0.166606380542142,"LEF1-AS1"
15.0768360885072,-0.166118608551907,"DNASE1L3"
180.966231980788,-0.165718802456546,"AC004817.5"
251.174850757242,-0.165069294682689,"AL033523.1"
42.0667677401992,-0.164623728320561,"LDLRAD3"
109.423670600982,-0.164324393093171,"FAM30A"
3.20497446437636,-0.163605594116614,"LINC02642"
1957.18181091459,-0.163433227215777,"SH3RF3"
0.232711652717999,-0.163192674095742,"HBD"
13.0723724949212,-0.163167201235392,"FCRL2"
2.76945954135218,-0.162077584613734,"LINC02227"
18.5651154619962,-0.161695514970082,"AC119674.1"
16.0637236936955,-0.161120791598415,"HEPHL1"
25.673234373376,-0.159718233646616,"DPF1"
25.7995561356577,-0.15748621500622,"EMID1"
10.0337461089249,-0.15659606051058,"ST6GALNAC5"
13.3981505229838,-0.156589804428201,"GPRC5A"
3042.30401717542,-0.15587293255195,"SATB1-AS1"
25.6745379378154,-0.155809082347336,"BX284613.2"
2.44560376657366,-0.15490887677601,"TCTEX1D1"
1640.21540004998,-0.153768854971448,"NBEA"
10.1468359492486,-0.151932070574254,"AC099560.1"
271.710269765706,-0.151688799927844,"ATL1"
23.894888528868,-0.150529429653038,"AURKB"
-1.28910987867391,-0.150468436213522,"SLC7A11"
2.91535006415318,-0.149606849900229,"DLX2"
6.45482208460233,-0.149406921079979,"VNN1"
38.0317601968546,-0.148939727967657,"ASAP2"
38.2923619657436,-0.148846557641767,"PLK1"
12365.6063790712,-0.14812658184771,"BCL2"
44.2892765804902,-0.147856815690595,"SLCO1A2"
7161.63264832666,-0.146812667771032,"CD8B"
736.85281095259,-0.146424935109694,"IL3RA"
22.5403036880589,-0.146377313762777,"TK1"
16.9828692766259,-0.145677289481979,"GLIS1"
3.42658699336913,-0.145639204825237,"BIRC5"
69.9988684023517,-0.145583221255406,"CLIC2"
5501.73709036558,-0.144663295639371,"KCNQ5"
50.8960682751732,-0.144501553197721,"PRICKLE1"
164.511184762164,-0.143714475270737,"AC090204.1"
53.3272203480553,-0.142790183144332,"FOXP3"
1728.78622233273,-0.14255471244622,"UBE2E2"
-1.9667976804332,-0.142546306136364,"CXCL9"
335.267796324538,-0.142527897100644,"CHRM3"
66.6792850330647,-0.141839707698315,"RUFY4"
6.38701263779736,-0.140958812670516,"IL6"
8.55560012189202,-0.139893882518001,"KCNJ15"
3791.26318867901,-0.139681905635032,"LINC02446"
48.3653550601269,-0.139296789655614,"RHEX"
55.6048933400655,-0.139282826170758,"AL035446.2"
6.71666787387359,-0.138487722805836,"AC104819.3"
13.6817731257263,-0.13829487639032,"PDZRN4"
50.2341429507711,-0.138206888285759,"AC090125.1"
1289.96578710963,-0.137392209847251,"ADAMTS6"
49.1328221478362,-0.136391916200007,"KIT"
4254.47480250979,-0.135708739365188,"RUNX2"
66.0400324329321,-0.135708188367543,"OPHN1"
1486.67334370878,-0.13524661633858,"FCER1G"
8.00060211972247,-0.135244494543252,"AL162718.1"
16.3687311218828,-0.134814866206539,"ENPP1"
156.637800811505,-0.13466875177055,"KLHL13"
39.517819167847,-0.134455893923251,"FAM151B"
-1.66469099637843,-0.134413963215721,"AC002480.2"
19.6600873419359,-0.133760231801399,"MAPK10"
579.27356897393,-0.133708307134059,"PKIA-AS1"
44.468184467128,-0.132738836798366,"NCKAP5"
23.2820048548896,-0.132326050732035,"GAPDHS"
17.3314425953643,-0.131520051753801,"TTK"
-1.91961524755742,-0.13141886745655,"IGKV3-15"
1.855004602815,-0.131316260458607,"AL160262.1"
777.430397142996,-0.130828541284818,"AC079142.1"
660.518901975705,-0.130393171212477,"DISC1FP1"
32.7003337109773,-0.130113237349897,"NEIL3"
873.639060841201,-0.12965413990924,"EGLN3"
30.7297787321804,-0.129460573159165,"TNFRSF21"
26.0794012524108,-0.129136293048468,"TMEM144"
699.339517094857,-0.129107553269719,"CCDC102B"
27.651149330019,-0.129024878234885,"MUSK"
754.372675745327,-0.12888880415273,"LINC01684"
35.0489125034502,-0.128880035264048,"ANKFN1"
3.80060895674856,-0.127893578740195,"SCN3A"
423.516261821482,-0.127638406029816,"PLXNA4"
134.59021316227,-0.127382857128138,"RNF212B"
6.1772815643058,-0.126988106133172,"TFPI"
18.0130129415346,-0.126953645819687,"VMO1"
678.111338515841,-0.126103505826951,"LY86"
14.3721329221896,-0.126030878548497,"LINC00377"
17.8813171449191,-0.125968114417122,"AL139020.1"
84.7654000261127,-0.12506377529238,"COL4A3"
927.935943548098,-0.12478631624643,"NAALADL2"
22.9597340809113,-0.124749501403913,"AC073050.1"
61.6250727219883,-0.124109684723213,"NHSL1"
30.8114740780162,-0.123607594854962,"AC109361.1"
1456.24656125428,-0.123601525993469,"S100B"
297.327456601713,-0.123561730307691,"AP001831.1"
0.0853416813152804,-0.123560071032532,"IL2"
24.6484636119679,-0.123292844081355,"AC096577.1"
6.49972422576871,-0.121431583370237,"TRAV8-5"
393.093790291689,-0.121047051933964,"BCL7A"
24.8580269109016,-0.120967490181838,"AL136441.1"
143.030873927025,-0.120816563712604,"LINC01483"
10.3940593601835,-0.120274102896391,"MPO"
124.026681511774,-0.120018564589937,"DGKG"
1660.18776796582,-0.119682736714289,"ST6GALNAC3"
37.9650604682525,-0.118130089095627,"AC009570.2"
76.6588161647826,-0.118086793312022,"AL450992.3"
51.6285934080114,-0.117529565389018,"SPIB"
78.2047056329201,-0.117191576507496,"SPANXA2-OT1"
69.0088587465536,-0.11620490035715,"AC104041.1"
13315.7295432065,-0.115724509153027,"THEMIS"
34.5339211899367,-0.115624183933331,"AC006581.2"
37.9342385386387,-0.115211936582606,"TNFRSF17"
-1.04519298932409,-0.114781104247817,"ITGB8"
1196.99824578115,-0.114069757616201,"TAF4B"
0.775126229496972,-0.113469220550435,"LINC01794"
7.8173784492384,-0.113443335451295,"CAVIN2"
69.4811939551033,-0.11271705132952,"DTNA"
58.331202911588,-0.112516283645376,"MSR1"
2214.08030143123,-0.112502506590879,"BACH1"
2.70816917550599,-0.112390539573592,"TRAJ61"
165.348579697667,-0.112362989956743,"AL008633.1"
167.599965441797,-0.112296613832797,"FMN1"
20.5205079331585,-0.111794893516288,"LINC02432"
12.9401723892078,-0.111762915208185,"PAX5"
730.129232536087,-0.111024966390715,"AL359232.1"
1459.62432601984,-0.111003522995747,"AC002460.2"
646.576091620096,-0.110850541967289,"MTHFD1L"
660.406848537965,-0.110746934522671,"SUGCT"
26.8551979389425,-0.110424624814455,"AC002454.1"
141.411252295194,-0.110323333077867,"LINC00334"
29.8343959519431,-0.108884842613649,"CNRIP1"
12.5188724390309,-0.108469994777025,"LINC02664"
0.99877937154231,-0.108463238205821,"FER1L6-AS1"
58.2622039734646,-0.108448623197078,"ANPEP"
27.8824937643792,-0.10839579343532,"LPAR1"
103.457083361772,-0.108103124962777,"CCL4L2"
137.483030958168,-0.108026410190898,"AC090945.1"
4538.31032363222,-0.107586953724133,"PCAT1"
578.189731821399,-0.107545024382349,"NPAS2"
305.813241719343,-0.10750445224985,"RBM47"
118.535730031766,-0.107434653358726,"SLC30A8"
11.274718320521,-0.107387937338572,"STXBP6"
51.3864598784647,-0.107345537189062,"IDO2"
227.62759879536,-0.107283702040892,"FSIP2-AS1"
4.59818362154946,-0.107267912614125,"SCN7A"
177.044794262596,-0.107085664480198,"RGS18"
120.607281840932,-0.106670201274479,"BCL11A"
0.526462241168812,-0.106646499921992,"LINC01189"
16416.2359131529,-0.106464622213753,"RPS13"
49.6694008972625,-0.106288790502875,"CD300E"
61.5960934850208,-0.105962222097204,"ENOX1"
126.610952895604,-0.105837949857014,"NIBAN3"
134.681860535853,-0.105766785169473,"MID1"
194.200993670465,-0.105399539433201,"CDKN1C"
13.9538961399368,-0.105216426803598,"FCRLA"
134.626123596698,-0.105199794262097,"STEAP1B"
59.3560052439271,-0.105113409178425,"IGHG3"
16.910403542419,-0.105050914288714,"SSPN"
52.3998238357568,-0.10497989304913,"ADGRB3"
-0.486355162298034,-0.104890799731736,"PTGS2"
16.587167124729,-0.104450208475676,"AP001341.1"
10.4176335425714,-0.104288246951841,"PDGFC"
58.0765752835522,-0.104161484435401,"EBF1"
1.78629438343784,-0.104107099925028,"NETO1"
91.4943003587042,-0.103850633471899,"CCDC26"
147.803140393353,-0.103593584574835,"AP000820.2"
49.684791541281,-0.103332364222218,"AP001825.1"
92.080381467947,-0.103038919861441,"LHFPL2"
174.035829142561,-0.102084899701902,"AP000446.1"
338.261040471282,-0.102081395882652,"ACSM3"
35.4103253926689,-0.101921256024739,"F13A1"
1002.42640999023,-0.101611610510088,"IFI44L"
39.9802956846654,-0.101236235980171,"POU6F2"
1383.03807396045,-0.100882989124507,"AC008014.1"
382.405200714377,-0.100770827262156,"SGCD"
1490.25447834434,-0.100754935954234,"CSGALNACT1"
-8.05109028976502,-0.100491490856277,"LINC02842"
141.621526642799,-0.100095778111402,"SRGAP1"
3.17724672191308,-0.0997986206174848,"TUBB3"
0.128304302771411,-0.0997852082944368,"CD1E"
108.415158023478,-0.0996620140174849,"PCDH9"
-0.550084935217454,-0.0993609431468818,"PMCH"
716.696142199034,-0.0988840524205378,"HLA-DQA1"
12.4482729516488,-0.0987428554749905,"ADAM28"
137.472582671318,-0.0985729732443266,"PACRG"
361.258258426446,-0.0983502340861499,"AC006299.1"
31.3192425478434,-0.0982363373587922,"AC068643.1"
38.2439173896501,-0.0982291763242663,"AP001528.1"
1451.52524572945,-0.09812890399881,"AC027097.2"
173.042285873581,-0.0980984694905359,"MIR99AHG"
23.1335036181749,-0.0972671013183995,"AP000282.1"
-5.66169752998881,-0.0967581130049612,"AL590550.1"
22.0572095915985,-0.0967434522724635,"NTM"
179.861640227942,-0.0964215174064659,"LRRC25"
11.9773414391184,-0.0964107373740043,"AL050403.2"
-1.23568195395775,-0.0964095236519882,"AC010737.1"
9.55330902030759,-0.0961077016674381,"HEPH"
3614.32502158668,-0.0956197655067791,"PECAM1"
270.431596204638,-0.0954647991690736,"SYK"
601.237224346275,-0.0953922679483523,"AIG1"
198.112447693913,-0.0953159610774635,"CUX2"
29.6279913034346,-0.0951363631205217,"AC061958.1"
57.9910096511971,-0.095051165250367,"ENPP3"
13.6296987050187,-0.0948691944611351,"AC015908.2"
1617.1009089811,-0.0948413145888958,"FLNB"
166.645823153754,-0.0947170811020004,"MOB3B"
41.3319857747271,-0.0943176602731466,"AQP9"
1298.92965599211,-0.093933213410243,"ZC4H2"
11.6689199243242,-0.0937916784451173,"LINC02457"
138.146144595628,-0.0937403460140619,"SAMD4A"
8.78661148639666,-0.093400109230642,"LGSN"
9.87806051983186,-0.0930949987998888,"CCDC179"
63.6906001938147,-0.0928427194542408,"PLA2G4A"
683.836210777639,-0.092764075000161,"SUCLG2-AS1"
1393.68133425324,-0.0920168802419892,"MAML3"
1665.92748919363,-0.0919415655201504,"AL589693.1"
70.277514693043,-0.0918987996819894,"COL24A1"
148.899507237931,-0.0916794188904792,"AC090579.1"
2679.98657910058,-0.0915362775474875,"AIF1"
2554.28933064483,-0.0915207291648499,"BTBD11"
39.8028116620388,-0.0914170925684884,"SLC24A4"
240.676428388699,-0.0913704091240716,"AC116337.3"
200.585018535213,-0.0913404148404271,"CLEC12A"
23.4822285561925,-0.0908286276720154,"AC007368.1"
427.473383854956,-0.0908142541852844,"USP6NL"
380.922412708088,-0.0901531358922226,"TEX9"
29.5341859347804,-0.0898605222028007,"GUCY1A1"
5425.12773603901,-0.0897631877263554,"FUT8"
57.3856312924969,-0.0893405178837568,"AJ009632.2"
20.8756919197044,-0.0891261951465031,"AL158801.2"
1095.07409165785,-0.0890613882202784,"SERPINA1"
1649.22943663454,-0.0890501743999412,"C11orf49"
538.713478718465,-0.0884953794467041,"AC068051.1"
10.4207073975702,-0.0882838414455183,"LNCAROD"
13.8628807217783,-0.0879408521360677,"PLCB4"
623.31376527289,-0.087565982038506,"MARCKS"
317.926667215097,-0.0871126424017539,"BCAR3"
295.569398514872,-0.0869734746276554,"CXCR5"
5.77238127109462,-0.0866949268265488,"EGFL7"
54.1626928275335,-0.086666352634781,"FAM20A"
19.8223229243804,-0.0866001099192862,"AC008568.1"
76.6321294307228,-0.0860822293074713,"LINC01320"
409.927898068902,-0.0856733546213257,"LINC01725"
722.322272435291,-0.0855297236991423,"RIPK2"
23626.4905217661,-0.0854521648420473,"RPS12"
36.7840129716064,-0.0852428803918331,"KCNMA1"
179.090414129092,-0.0851979976691547,"AC011287.1"
1135.86168079727,-0.0849439510493946,"PELI2"
72.3467810569509,-0.0848899523520005,"AC096711.2"
277.787752724732,-0.0847246580194651,"PRDM5"
29.5368259775359,-0.0843677381342821,"FCRL1"
270.884227599209,-0.08429835348061,"PADI4"
93.8706583155105,-0.0841986559990274,"CENPF"
36.5499937784893,-0.0835858103716855,"SLC16A14"
610.21066270244,-0.0835488366747871,"GLIS3"
1696.04120059032,-0.0835356306057523,"DPH6"
142.063868920186,-0.0833528265502768,"AFF2"
22.738585705265,-0.0833265813831206,"MSRB3"
8.73074006416421,-0.0832525908751818,"AC005064.1"
759.243499102565,-0.0829961556140924,"PKIA"
196.546037417066,-0.0828482641590896,"GPC5"
4.81192704307555,-0.0826502424006642,"IL21"
298.524752620144,-0.0826003075931337,"FTCDNL1"
96.5095683745174,-0.0824003207640423,"DENND5B"
25.5492477915805,-0.0823322184591406,"FCGR2B"
2791.44564263586,-0.0822359724100704,"LINC01473"
-0.115970357844221,-0.0821669998938542,"AC134312.5"
32.4664944159437,-0.0821610244730497,"PARVA"
1022.19781097365,-0.0820125481690971,"EIF1B-AS1"
-3.88151894456194,-0.0819820746835166,"BMP6"
3030.92313927401,-0.0819498599560416,"SBF2"
28.640651270025,-0.0817805368435041,"SIGLEC1"
47.4231185766693,-0.0816401409890818,"AC090115.1"
107.932868873968,-0.0815028198878992,"FLVCR2"
254.730419898284,-0.0811768034302325,"NEDD4L"
90.0738806498138,-0.0807223328966382,"CXCL10"
12.6123420247553,-0.0806481360226294,"DIAPH3"
9.77405732911096,-0.0806022581469935,"PRR16"
20.8484401525742,-0.0805236834184185,"LRRC26"
20.9658125195285,-0.0803529079713086,"MITF"
-5.03107874377926,-0.0796816540675367,"OSTN-AS1"
170.023259038956,-0.0796240516720567,"AC120193.1"
1480.35450477898,-0.079617388707805,"TNFSF10"
105.802741220153,-0.0795662457055174,"LYPLAL1-DT"
15.8999098537428,-0.0794913739162508,"SLC22A3"
112.955835322423,-0.078878006255135,"SOX5"
179.939618505401,-0.0786781477125467,"SERPINF1"
27.7382705361672,-0.0785335162538368,"MRC1"
90.1037896802899,-0.0783187977687317,"TNFRSF13C"
319.752002937535,-0.0780536218216668,"POT1-AS1"
11.0746058521092,-0.0780424366981241,"IGHG4"
35.972092395872,-0.078036594479719,"NCAM2"
48.4307616500278,-0.0779672450604796,"AC026341.2"
257.366073990841,-0.0778737594791022,"MEF2C"
0.124308870158876,-0.0778617893888661,"AC011944.1"
48.3387264165316,-0.077668020544073,"HSD17B2"
73.0108048215589,-0.0776676329016033,"LINGO2"
1372.9005194215,-0.0775230963210445,"AC097376.3"
4.03383657806427,-0.0773480199990622,"LOXHD1"
9479.34746969065,-0.0773438926296088,"INPP4B"
2762.98494606519,-0.0772230660549928,"DIPK1A"
297.03122726769,-0.0771503778326224,"ATF3"
271.975887176457,-0.0768804684466485,"TNFAIP2"
42.6298808563309,-0.0767147833093361,"SLC22A15"
42.5443303289795,-0.0764982081380691,"IGF2BP2"
14.0821619922959,-0.0763876869013006,"KHDRBS2"
58.7990626930555,-0.0760688827440647,"GRAMD1C"
367.548422890919,-0.0759844686223154,"NCEH1"
0.219116731472814,-0.0758898945534337,"LINC02234"
74.9396425193257,-0.0758855459386923,"AC007319.1"
281.80289976405,-0.0757309761165839,"STS"
656.304241560312,-0.0757106791879359,"AC078881.1"
72.916885239072,-0.0756571611147347,"HLA-DOB"
10.6907434863169,-0.0756260312071401,"VCAN-AS1"
187.938497817096,-0.0755271666679951,"AC073529.1"
82.2864985367377,-0.0753298830709691,"SPOCK1"
451.869592188025,-0.0751748544627767,"DMXL2"
1554.92669038706,-0.0749448207220249,"UBE3D"
4521.40527854761,-0.0748939946381697,"TAFA1"
2311.48304339838,-0.0747307163273811,"PLCL1"
865.277691893628,-0.0746994401809527,"APP"
15.7540061073275,-0.0746709858408743,"TEX41"
6569.40809092609,-0.0741048043587823,"SLC2A3"
583.355226878403,-0.0739842075452188,"GNG7"
44.6909623127099,-0.073934455326432,"CHODL-AS1"
14.5817948140717,-0.0737813163212937,"CORO2B"
56.9174670383565,-0.0737299019260297,"ABCC3"
-2.54039046156776,-0.0737019276057581,"AC021594.2"
1197.93239027673,-0.0735824121190944,"FAAH2"
77.2981506147741,-0.0734836455695227,"RASSF8"
569.337333131782,-0.073400945482802,"BDNF-AS"
12.0386008703733,-0.0733755622439871,"PRICKLE2"
79.3530943578025,-0.0729554114072908,"AL157871.4"
33.8265490631662,-0.0727088151757689,"FCAR"
2.28443749238177,-0.0724848396527568,"AC004466.2"
1370.07073224054,-0.0720404263873639,"ANGPT2"
5.48490585952424,-0.0719600484332692,"COL19A1"
206.874536150444,-0.0713755784944152,"APOBEC3A"
23.3437065670197,-0.0704996653053319,"CDC42EP4"
7.76651508530179,-0.0704826058459533,"KRT1"
180.212100176152,-0.0704756479685362,"MYOF"
682.134969453832,-0.0701295849185568,"ITM2C"
31.3953393746806,-0.070103204108568,"SLC24A3"
78.9863813114516,-0.0699838157756919,"CCR10"
218.296486130221,-0.0697672860808475,"STK33"
753.274997225961,-0.0697146715305229,"CYBB"
4.63910768351013,-0.0695335198653176,"FREM1"
667.566290652998,-0.0694492114659261,"AC244131.2"
38.5165332627254,-0.0692934117426844,"AC092969.1"
25.4535332934593,-0.0692769513933327,"RUBCNL"
517.507304387297,-0.0690344193090106,"IFIT2"
70.3545365851173,-0.0690105229932478,"TCL1A"
76.5268901973476,-0.0685104532781884,"LPCAT2"
46.4134336408042,-0.0684302256670695,"TUBB6"
719.384648677463,-0.0683613501695898,"AC012447.1"
92.135998640814,-0.0682407343167887,"MACC1"
55.9810754397882,-0.0681152172657096,"TPX2"
170.743811178091,-0.0680564220799243,"RASGRP3"
11.0321864606352,-0.0680254173477738,"PPARG"
8.12257352372425,-0.0678513837471359,"G0S2"
7.42564792560274,-0.0678310027043033,"TICRR"
308.402341792929,-0.0677291307442173,"NAV1"
293.365746055994,-0.0671792259217802,"ZNF16"
418.140844512197,-0.0670410059673812,"CFP"
0.457250458587008,-0.0670173958752898,"IGLV1-47"
444.855026383665,-0.0669318068952178,"MB21D2"
1.53944037827895,-0.0667156246328922,"IGKV2D-28"
87.3120051623865,-0.0661643963446959,"SELENOP"
15.5148170865938,-0.0661180029730818,"RAB39A"
3410.76778619666,-0.0660201258798565,"UBASH3B"
22.6101039733298,-0.0659994745397419,"MIR193BHG"
197.626123030784,-0.0659460809790253,"ECRG4"
1139.28951894953,-0.0657808781140156,"RALGPS2"
194.520924787914,-0.0654917735706652,"SLC2A9"
5.82058965847046,-0.0654817830894821,"C1QTNF4"
19.6919545369688,-0.0650713595412769,"TCERG1L"
137.841354450897,-0.0649129529993422,"TOX2"
66.7670440032811,-0.0643958348884962,"AC109927.1"
41.394866767822,-0.0643412060255912,"MYBL2"
387.735165587391,-0.0641619783572629,"AC011246.1"
11.4555791470924,-0.0641165608790221,"BICC1"
371.434748715262,-0.0640772456223868,"AL512603.2"
170.914957689378,-0.0637777674503011,"CSF1R"
3330.19502442634,-0.0637437929361486,"INVS"
208.620305866097,-0.0636786319162961,"ANKRD55"
39.8270179796462,-0.0636183507605801,"MS4A4E"
0.389441037071659,-0.0634092041477271,"MIXL1"
789.733513016948,-0.0634024348098277,"DUSP6"
3315.77865979616,-0.0632334503301878,"PEBP1"
234.030966858495,-0.0632022153953938,"SLC11A1"
315.540187961403,-0.0622512949947252,"SPINK2"
49.502216157454,-0.0620728689408816,"CYP46A1"
234.656115497861,-0.0618176908609831,"CR1"
251.568877061186,-0.061757361531068,"EVI5"
18677.4083157713,-0.0616070275562812,"TPT1"
239.947840010033,-0.0615514804438442,"DLGAP1"
112.374576224191,-0.0612026559072074,"LINC02246"
37.057572921349,-0.0609280726995613,"AP001021.3"
49.2649641785541,-0.0609019151239776,"AC021678.2"
298.908786001134,-0.0607902918988537,"FRMD3"
205.990893575926,-0.060631870099947,"PKIB"
0.257822823535998,-0.0604149960326035,"AC069410.1"
577.94286776652,-0.0600703802774245,"GRIP1"
60.2489562011527,-0.0600200107669869,"ITGA9"
64.0824389655519,-0.0600027697819405,"CPA6"
64.6579868002615,-0.0598182541357136,"CALN1"
0.0658828104949088,-0.0596912232303409,"GRM7-AS1"
1383.37356083506,-0.0594534096530185,"FCN1"
2090.58534581645,-0.0593432493005146,"IGLC2"
20.3688792604411,-0.0592629182225479,"PDZRN3"
88.3394002993603,-0.0592270777791022,"AC021231.1"
31.2956011067291,-0.059165376645284,"POU2AF1"
911.967344494012,-0.0591015858589348,"LINC00662"
557.423427486012,-0.0590718947553617,"IGHM"
42.2711675015084,-0.059020035622045,"TFEC"
100.475324259765,-0.0588676206347383,"PRKG2"
